,ID,KM3,GM3,MntTotal,MntSpentNorm,Income,Len_Customer,HasChildren,HasPartner,NumChildren,age,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpTot,Response,Complain,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumTotalPurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,KM2,AC3,AC2,GM2,LogIncome,MntWinesNorm,MntFruitsNorm,MntMeatProductsNorm,MntFishProductsNorm,MntSweetProductsNorm,MntGoldProdsNorm,NumDealsPurchasesNorm,NumWebPurchasesNorm,NumStorePurchasesNorm,NumWebVisitsMonthNorm,NumCatalogPurchasesNorm,SpendPropOfTotal,AvgPerPurchase,NumTotalPurchasesNorm
55,1857,1,1,83,0.3915094339622642,47139.0,212.0,1,0,2,62,0,0,0,0,0,0,1,0,1952,Bachelor,Single,1,1,2014-03-06,2,46,0,12,0,2,23,14,2,2,1,2,7,1,0,1,0,1,1,10.760877176490125,0.2169811320754717,0.0,0.05660377358490566,0.0,0.009433962264150943,0.10849056603773585,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.0330188679245283,0.0047169811320754715,0.006611118382527467,5.928571428571429,0.0660377358490566
56,4877,1,1,41,0.1915887850467289,38576.0,214.0,1,1,1,41,0,0,0,0,0,0,0,0,1973,Master,Married,0,1,2014-03-04,2,34,0,7,0,0,0,12,1,1,0,3,7,0,0,1,0,1,1,10.560411522938548,0.1588785046728972,0.0,0.03271028037383177,0.0,0.0,0.0,0.004672897196261682,0.004672897196261682,0.014018691588785047,0.03271028037383177,0.0,0.003953356306957597,3.4166666666666665,0.056074766355140186
57,3066,0,2,231,0.9545454545454546,61905.0,242.0,1,1,1,39,0,0,0,0,0,0,0,0,1975,PhD,Together,0,1,2014-02-04,2,167,0,43,6,2,13,17,2,4,2,4,5,0,0,1,0,1,1,11.033372384508343,0.6900826446280992,0.0,0.17768595041322313,0.024793388429752067,0.008264462809917356,0.05371900826446281,0.008264462809917356,0.01652892561983471,0.01652892561983471,0.02066115702479339,0.008264462809917356,0.012273938806529066,13.588235294117647,0.07024793388429752
58,10286,2,0,926,3.8106995884773673,83715.0,243.0,0,1,0,52,0,0,0,0,0,0,0,0,1962,Bachelor,Married,0,0,2014-02-03,2,318,8,407,150,35,8,24,1,2,8,13,0,0,0,0,1,0,0,11.335185397109868,1.308641975308642,0.03292181069958848,1.6748971193415638,0.6172839506172839,0.1440329218106996,0.03292181069958848,0.00411522633744856,0.00823045267489712,0.053497942386831275,0.0,0.03292181069958848,0.036233851429588286,38.583333333333336,0.09876543209876543
59,1992,0,2,893,3.2355072463768115,60597.0,276.0,1,1,1,50,1,0,0,0,0,1,1,0,1964,Bachelor,Married,0,1,2014-01-01,2,522,0,257,32,16,66,23,4,2,2,8,7,1,0,0,2,0,0,11.012017168212456,1.891304347826087,0.0,0.9311594202898551,0.11594202898550725,0.057971014492753624,0.2391304347826087,0.014492753623188406,0.007246376811594203,0.028985507246376812,0.025362318840579712,0.007246376811594203,0.04250150614908233,38.82608695652174,0.08333333333333333
60,4246,1,1,373,1.260135135135135,6560.0,296.0,0,0,0,32,0,0,0,0,0,0,0,0,1982,Master,Single,0,0,2013-12-12,2,67,11,26,4,3,262,19,0,1,0,1,17,0,0,1,0,1,1,8.788898309344878,0.22635135135135134,0.037162162162162164,0.08783783783783784,0.013513513513513514,0.010135135135135136,0.8851351351351351,0.0,0.0033783783783783786,0.0033783783783783786,0.057432432432432436,0.0,0.15290664139749507,19.63157894736842,0.06418918918918919
61,10623,1,1,32,0.0990712074303405,48330.0,323.0,1,1,1,53,0,0,0,0,0,0,0,0,1961,Master,Together,0,1,2013-11-15,2,28,0,4,0,0,0,10,1,1,0,3,5,0,0,1,0,1,1,10.785828455707216,0.08668730650154799,0.0,0.01238390092879257,0.0,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.009287925696594427,0.015479876160990712,0.0,0.001631712830841115,3.2,0.030959752321981424
62,4867,1,1,88,0.2321899736147757,38236.0,379.0,1,0,2,46,0,0,0,0,0,0,0,0,1968,PhD,Single,1,1,2013-09-20,2,58,0,18,2,0,10,18,4,3,0,4,7,0,0,1,0,1,1,10.551558912204982,0.15303430079155672,0.0,0.047493403693931395,0.005277044854881266,0.0,0.026385224274406333,0.010554089709762533,0.0079155672823219,0.010554089709762533,0.018469656992084433,0.0,0.004833748796876281,4.888888888888889,0.047493403693931395
63,3112,1,1,24,0.0609137055837563,22701.0,394.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Master,Married,1,0,2013-09-05,2,2,4,9,0,4,5,10,1,1,0,3,5,0,0,1,0,1,1,10.030208305315284,0.005076142131979695,0.01015228426395939,0.02284263959390863,0.0,0.01015228426395939,0.012690355329949238,0.0025380710659898475,0.0025380710659898475,0.007614213197969543,0.012690355329949238,0.0,0.0021359107371776596,2.4,0.025380710659898477
64,4865,0,2,400,1.0025062656641603,53367.0,399.0,1,0,2,40,0,0,0,0,0,0,1,0,1974,Master,Divorced,1,1,2013-08-31,2,229,7,140,10,3,11,28,7,5,1,8,7,1,0,0,2,0,0,10.88496659438935,0.5739348370927319,0.017543859649122806,0.3508771929824561,0.02506265664160401,0.007518796992481203,0.02756892230576441,0.017543859649122806,0.012531328320802004,0.020050125313283207,0.017543859649122806,0.002506265664160401,0.014952966954647474,14.285714285714286,0.07017543859649122
65,6287,1,1,36,0.0835266821345707,34728.0,431.0,1,1,1,28,0,0,0,0,0,0,1,0,1986,Bachelor,Together,1,0,2013-07-30,2,14,0,16,0,0,6,11,1,1,1,2,6,1,0,1,0,1,1,10.455330351773332,0.03248259860788863,0.0,0.037122969837587005,0.0,0.0,0.013921113689095127,0.002320185614849188,0.002320185614849188,0.004640371229698376,0.013921113689095127,0.002320185614849188,0.0019145139074844024,3.272727272727273,0.025522041763341066
66,4405,0,2,789,1.8306264501160088,63915.0,431.0,1,1,2,58,0,0,0,0,0,0,0,0,1956,Master,Married,0,2,2013-07-30,2,622,7,115,30,0,15,28,2,6,3,12,5,0,0,0,2,0,0,11.065325000259278,1.443155452436195,0.016241299303944315,0.2668213457076566,0.06960556844547564,0.0,0.03480278422273782,0.004640371229698376,0.013921113689095127,0.027842227378190254,0.01160092807424594,0.0069605568445475635,0.022798695991431486,28.178571428571427,0.06496519721577726
67,5332,2,0,1066,2.456221198156682,82504.0,434.0,0,1,0,54,0,0,0,0,0,0,0,0,1960,Master,Married,0,0,2013-07-27,2,362,50,431,134,35,54,18,1,3,6,7,1,0,0,0,1,0,0,11.320614176546906,0.8341013824884793,0.1152073732718894,0.9930875576036866,0.3087557603686636,0.08064516129032258,0.12442396313364056,0.002304147465437788,0.0069124423963133645,0.016129032258064516,0.002304147465437788,0.013824884792626729,0.023697664037291753,59.22222222222222,0.041474654377880185
68,1519,1,1,73,0.1556503198294243,38578.0,469.0,1,0,2,42,0,0,0,0,0,0,1,0,1972,PhD,Single,1,1,2013-06-22,2,38,4,22,3,3,3,17,3,3,0,3,8,1,0,1,0,1,1,10.560463365957895,0.08102345415778252,0.008528784648187633,0.046908315565031986,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.017057569296375266,0.0,0.00321161425123702,4.294117647058823,0.03624733475479744
69,9080,1,1,73,0.1556503198294243,38578.0,469.0,1,0,2,42,0,0,0,0,0,0,0,0,1972,PhD,Single,1,1,2013-06-22,2,38,4,22,3,3,3,17,3,3,0,3,8,0,0,1,0,1,1,10.560463365957895,0.08102345415778252,0.008528784648187633,0.046908315565031986,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.006396588486140725,0.017057569296375266,0.0,0.00321161425123702,4.294117647058823,0.03624733475479744
70,1772,2,0,2043,3.237717908082409,79174.0,631.0,0,1,0,39,1,0,0,0,1,2,1,0,1975,PhD,Married,0,0,2013-01-11,2,1074,37,518,193,92,129,21,1,5,6,7,2,1,0,0,1,0,0,11.27941587140684,1.7020602218700476,0.058637083993660855,0.820919175911252,0.3058637083993661,0.14580031695721077,0.20443740095087162,0.001584786053882726,0.00792393026941363,0.011093502377179081,0.003169572107765452,0.009508716323296355,0.03255138624843506,97.28571428571429,0.03328050713153724
71,5341,0,2,1588,2.4929356357927785,81975.0,637.0,1,0,1,52,0,0,0,0,1,1,0,0,1962,Master,Divorced,0,1,2013-01-05,2,983,76,184,180,138,27,21,1,6,3,4,7,0,0,0,1,0,0,11.314181800479554,1.543171114599686,0.11930926216640503,0.28885400313971743,0.282574568288854,0.21664050235478807,0.0423861852433281,0.0015698587127158557,0.009419152276295133,0.006279434850863423,0.01098901098901099,0.004709576138147566,0.02420709687210798,75.61904761904762,0.03296703296703297
72,5510,0,2,441,0.6466275659824047,43263.0,682.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Master,Married,0,1,2012-11-21,2,262,6,61,0,10,102,21,3,5,2,6,5,0,0,0,0,1,0,10.675076159402636,0.3841642228739003,0.008797653958944282,0.08944281524926687,0.0,0.01466275659824047,0.1495601173020528,0.004398826979472141,0.007331378299120235,0.008797653958944282,0.007331378299120235,0.002932551319648094,0.01189736131387084,21.0,0.030791788856304986
73,3887,1,1,106,0.1531791907514451,27242.0,692.0,1,0,1,44,0,0,0,0,0,0,1,0,1970,Bachelor,Single,1,0,2012-11-11,2,3,17,26,20,1,39,16,2,2,0,3,9,1,0,1,0,1,1,10.212551886357938,0.004335260115606936,0.024566473988439308,0.03757225433526012,0.028901734104046242,0.001445086705202312,0.05635838150289017,0.002890173410404624,0.002890173410404624,0.004335260115606936,0.01300578034682081,0.0,0.004475832752299768,6.625,0.023121387283236993
74,7022,2,0,1410,1.9157608695652173,76445.0,736.0,1,1,1,43,0,0,0,0,0,0,0,0,1971,Bachelor,Married,1,0,2012-09-28,2,739,107,309,140,80,35,27,1,2,5,13,6,0,0,0,1,0,0,11.244339888209437,1.0040760869565217,0.1453804347826087,0.41983695652173914,0.19021739130434784,0.10869565217391304,0.04755434782608696,0.001358695652173913,0.002717391304347826,0.017663043478260868,0.008152173913043478,0.006793478260869565,0.019948271988670455,52.22222222222222,0.036684782608695655
75,9999,2,0,1040,1.4111261872455902,75276.0,737.0,0,1,0,49,0,0,0,0,0,0,0,0,1965,Bachelor,Together,0,0,2012-09-27,2,610,105,125,137,42,21,28,1,9,4,9,5,0,0,0,1,0,0,11.228929922243076,0.8276797829036635,0.14246947082767977,0.16960651289009498,0.18588873812754408,0.05698778833107191,0.028493894165535955,0.0013568521031207597,0.012211668928086838,0.012211668928086838,0.0067842605156037995,0.005427408412483039,0.014921840228591979,37.142857142857146,0.037991858887381276
76,10352,1,2,117,0.154557463672391,34213.0,757.0,1,0,2,51,0,0,0,0,0,0,1,0,1963,Bachelor,Widow,1,1,2012-09-07,2,50,4,28,6,3,26,18,3,3,1,2,9,1,0,1,0,1,1,10.440390196012237,0.06605019815059446,0.005284015852047556,0.036988110964332896,0.007926023778071334,0.003963011889035667,0.034346103038309116,0.003963011889035667,0.003963011889035667,0.002642007926023778,0.011889035667107,0.001321003963011889,0.00359593549478921,6.5,0.023778071334214
77,7919,2,2,2092,2.6751918158567776,72335.0,782.0,0,1,0,38,0,0,0,0,0,0,1,0,1976,PhD,Together,0,0,2012-08-13,2,1285,105,653,28,21,0,31,1,10,4,8,8,1,0,0,1,0,0,11.189077209534386,1.643222506393862,0.13427109974424553,0.8350383631713555,0.03580562659846547,0.026854219948849106,0.0,0.0012787723785166241,0.01278772378516624,0.010230179028132993,0.010230179028132993,0.005115089514066497,0.029438759734872397,67.48387096774194,0.03964194373401535
78,4114,2,0,1693,2.159438775510204,79143.0,784.0,0,1,0,50,0,0,0,0,0,0,0,0,1964,Master,Married,0,0,2012-08-11,2,650,37,780,27,167,32,32,1,6,9,13,3,0,0,0,1,0,0,11.27902425700306,0.8290816326530612,0.047193877551020405,0.9948979591836735,0.03443877551020408,0.21301020408163265,0.04081632653061224,0.0012755102040816326,0.007653061224489796,0.016581632653061226,0.003826530612244898,0.011479591836734694,0.021719081476645093,52.90625,0.04081632653061224
79,7990,1,1,17,0.0214375788146279,27469.0,793.0,0,1,0,67,0,0,0,0,0,0,0,0,1947,Bachelor,Married,0,0,2012-08-02,2,9,1,2,3,2,0,10,1,0,0,3,6,0,0,1,0,1,1,10.22084977908932,0.011349306431273645,0.0012610340479192938,0.0025220680958385876,0.0037831021437578815,0.0025220680958385876,0.0,0.0012610340479192938,0.0,0.0037831021437578815,0.007566204287515763,0.0,0.0006212207483506457,1.7,0.012610340479192938
80,9888,2,0,1091,10.801980198019802,68695.0,101.0,0,1,0,45,0,0,0,0,0,0,0,0,1969,Bachelor,Together,0,0,2014-06-25,3,458,81,356,106,50,40,18,1,4,4,7,2,0,0,0,1,0,0,11.13744625235232,4.534653465346534,0.801980198019802,3.5247524752475248,1.0495049504950495,0.49504950495049505,0.39603960396039606,0.009900990099009901,0.039603960396039604,0.06930693069306931,0.019801980198019802,0.039603960396039604,0.12516742466880795,60.611111111111114,0.1782178217821782
81,4399,2,0,1091,10.801980198019802,68695.0,101.0,0,1,0,45,0,0,0,0,0,0,0,0,1969,Bachelor,Together,0,0,2014-06-25,3,458,81,356,106,50,40,18,1,4,4,7,2,0,0,0,1,0,0,11.13744625235232,4.534653465346534,0.801980198019802,3.5247524752475248,1.0495049504950495,0.49504950495049505,0.39603960396039606,0.009900990099009901,0.039603960396039604,0.06930693069306931,0.019801980198019802,0.039603960396039604,0.12516742466880795,60.611111111111114,0.1782178217821782
82,4452,0,2,372,2.883720930232558,50388.0,129.0,1,0,1,57,1,0,0,1,0,2,1,0,1957,Bachelor,Single,0,1,2014-05-28,3,292,6,37,0,3,34,24,4,6,1,6,7,1,0,0,0,1,0,10.827528176270343,2.2635658914728682,0.046511627906976744,0.2868217054263566,0.0,0.023255813953488372,0.26356589147286824,0.031007751937984496,0.046511627906976744,0.046511627906976744,0.05426356589147287,0.007751937984496124,0.045555327865069384,15.5,0.18604651162790697
83,4785,0,2,714,4.127167630057803,77622.0,173.0,1,1,2,44,0,0,0,0,0,0,0,0,1970,PhD,Together,0,2,2014-04-14,3,520,7,154,19,0,14,25,2,6,3,11,3,0,0,0,2,0,0,11.25961905400853,3.005780346820809,0.04046242774566474,0.8901734104046243,0.10982658959537572,0.0,0.08092485549132948,0.011560693641618497,0.03468208092485549,0.06358381502890173,0.017341040462427744,0.017341040462427744,0.04232338040151003,28.56,0.14450867052023122
84,8461,1,1,16,0.0769230769230769,46102.0,208.0,1,0,3,52,0,0,0,0,0,0,0,0,1962,Bachelor,Divorced,2,1,2014-03-10,3,14,0,1,0,0,1,11,1,1,0,2,7,0,0,1,0,1,1,10.738633302789305,0.0673076923076923,0.0,0.004807692307692308,0.0,0.0,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.009615384615384616,0.03365384615384615,0.0,0.001328158631529418,1.4545454545454546,0.052884615384615384
85,3878,1,1,48,0.2191780821917808,31859.0,219.0,1,0,1,34,0,0,0,0,0,0,0,0,1980,Master,Single,1,0,2014-02-27,3,3,4,7,15,8,11,12,1,1,0,3,7,0,0,1,0,1,1,10.36910658346404,0.0136986301369863,0.0182648401826484,0.0319634703196347,0.0684931506849315,0.0365296803652968,0.0502283105022831,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0319634703196347,0.0,0.005476184231289667,4.0,0.0547945205479452
86,9612,1,1,43,0.1799163179916318,23830.0,239.0,0,0,0,27,0,0,0,0,0,0,0,0,1987,Master,Single,0,0,2014-02-07,3,1,8,6,4,8,16,12,1,1,0,3,7,0,0,1,0,1,1,10.078742533123364,0.0041841004184100415,0.03347280334728033,0.02510460251046025,0.016736401673640166,0.03347280334728033,0.06694560669456066,0.0041841004184100415,0.0041841004184100415,0.012552301255230125,0.029288702928870293,0.0,0.006009793920324755,3.5833333333333335,0.0502092050209205
87,4098,1,1,44,0.1767068273092369,24639.0,249.0,1,1,2,41,0,0,0,0,0,0,0,0,1973,Bachelor,Married,1,1,2014-01-28,3,20,3,16,0,4,1,15,3,2,0,4,6,0,0,1,0,1,1,10.112126417647456,0.08032128514056225,0.012048192771084338,0.0642570281124498,0.0,0.01606425702811245,0.004016064257028112,0.012048192771084338,0.008032128514056224,0.01606425702811245,0.024096385542168676,0.0,0.0057087801671396,2.933333333333333,0.060240963855421686
88,158,2,0,1196,3.7258566978193146,71604.0,321.0,0,1,0,69,0,0,1,0,0,1,1,0,1945,PhD,Together,0,0,2013-11-17,3,345,53,528,98,75,97,21,1,8,3,5,4,1,0,0,1,0,0,11.178920182912805,1.074766355140187,0.16510903426791276,1.644859813084112,0.3052959501557632,0.2336448598130841,0.30218068535825543,0.003115264797507788,0.024922118380062305,0.01557632398753894,0.012461059190031152,0.009345794392523364,0.04141922143265983,56.95238095238095,0.06542056074766354
89,3896,1,1,37,0.1117824773413897,27255.0,331.0,1,1,1,30,0,0,0,0,0,0,0,0,1984,Bachelor,Married,1,0,2013-11-07,3,22,1,11,0,1,2,12,1,1,0,3,7,0,0,1,0,1,1,10.213028959340802,0.06646525679758308,0.0030211480362537764,0.03323262839879154,0.0,0.0030211480362537764,0.006042296072507553,0.0030211480362537764,0.0030211480362537764,0.00906344410876133,0.021148036253776436,0.0,0.0032646799473031087,3.0833333333333335,0.03625377643504532
90,9970,1,2,162,0.4602272727272727,55375.0,352.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Bachelor,Together,0,1,2013-10-17,3,42,11,57,10,28,14,11,1,1,1,6,2,0,0,1,1,0,1,10.921901565875125,0.11931818181818182,0.03125,0.16193181818181818,0.028409090909090908,0.07954545454545454,0.03977272727272727,0.002840909090909091,0.002840909090909091,0.017045454545454544,0.005681818181818182,0.002840909090909091,0.006615637184485943,14.727272727272727,0.03125
91,4002,2,2,1123,3.154494382022472,77037.0,356.0,1,1,1,54,0,0,0,0,0,0,0,0,1960,PhD,Married,0,1,2013-10-13,3,463,96,333,168,53,10,30,1,7,7,12,3,0,0,0,2,0,0,11.252054085595049,1.300561797752809,0.2696629213483146,0.9353932584269663,0.47191011235955055,0.14887640449438203,0.028089887640449437,0.0028089887640449437,0.019662921348314606,0.033707865168539325,0.008426966292134831,0.019662921348314606,0.03259443550618388,37.43333333333333,0.08426966292134831
92,10914,1,1,17,0.0476190476190476,24163.0,357.0,1,0,2,44,0,0,0,0,0,0,0,0,1970,Bachelor,Single,1,1,2013-10-12,3,4,1,7,2,1,2,10,2,1,0,3,4,0,0,1,0,1,1,10.092619201258632,0.011204481792717087,0.0028011204481792717,0.0196078431372549,0.0056022408963585435,0.0028011204481792717,0.0056022408963585435,0.0056022408963585435,0.0028011204481792717,0.008403361344537815,0.011204481792717087,0.0,0.0015687109177155941,1.7,0.028011204481792718
93,7279,2,0,1044,2.8292682926829267,69476.0,369.0,0,1,0,45,0,0,0,0,0,0,0,0,1969,PhD,Together,0,0,2013-09-30,3,260,86,559,63,9,67,17,1,4,6,4,2,0,0,0,1,0,0,11.14875104152993,0.7046070460704607,0.23306233062330622,1.5149051490514904,0.17073170731707318,0.024390243902439025,0.18157181571815717,0.0027100271002710027,0.01084010840108401,0.01084010840108401,0.005420054200542005,0.016260162601626018,0.032415475286078785,61.411764705882355,0.04607046070460705
94,10582,2,2,758,1.6550218340611351,72063.0,458.0,1,1,1,35,0,0,0,0,0,0,0,0,1979,Bachelor,Married,0,1,2013-07-03,3,180,32,348,76,32,90,23,2,5,2,12,2,0,0,0,1,0,0,11.185309892059308,0.3930131004366812,0.06986899563318777,0.759825327510917,0.16593886462882096,0.06986899563318777,0.1965065502183406,0.004366812227074236,0.010917030567685589,0.026200873362445413,0.004366812227074236,0.004366812227074236,0.01828118979105316,32.95652173913044,0.05021834061135371
95,4470,1,2,140,0.2910602910602911,58646.0,481.0,1,1,1,52,0,0,0,0,0,0,0,0,1962,Master,Married,0,1,2013-06-10,3,62,1,44,6,5,22,12,1,2,1,4,4,0,0,1,0,1,1,10.979291701878228,0.1288981288981289,0.002079002079002079,0.09147609147609148,0.012474012474012475,0.010395010395010396,0.04573804573804574,0.002079002079002079,0.004158004158004158,0.008316008316008316,0.008316008316008316,0.002079002079002079,0.003950550620400227,11.666666666666666,0.02494802494802495
96,6183,1,2,140,0.2910602910602911,58646.0,481.0,1,1,1,52,0,0,0,0,0,0,0,0,1962,Master,Married,0,1,2013-06-10,3,62,1,44,6,5,22,12,1,2,1,4,4,0,0,1,0,1,1,10.979291701878228,0.1288981288981289,0.002079002079002079,0.09147609147609148,0.012474012474012475,0.010395010395010396,0.04573804573804574,0.002079002079002079,0.004158004158004158,0.008316008316008316,0.008316008316008316,0.002079002079002079,0.003950550620400227,11.666666666666666,0.02494802494802495
97,6379,1,2,121,0.2454361054766734,47570.0,493.0,1,0,2,65,0,0,0,0,0,0,1,0,1949,Master,Widow,1,1,2013-05-29,3,67,1,20,0,2,31,16,3,2,2,2,7,1,0,1,0,1,1,10.769978610857676,0.1359026369168357,0.002028397565922921,0.04056795131845842,0.0,0.004056795131845842,0.06288032454361055,0.006085192697768763,0.004056795131845842,0.004056795131845842,0.014198782961460446,0.004056795131845842,0.004106940087438134,7.5625,0.032454361054766734
98,8601,2,2,1395,2.667304015296367,80011.0,523.0,1,1,1,34,0,0,0,0,0,0,0,0,1980,Bachelor,Married,0,1,2013-04-29,3,421,76,536,82,178,102,25,2,8,6,5,4,0,0,0,1,0,0,11.289931902407144,0.8049713193116634,0.14531548757170173,1.0248565965583174,0.15678776290630975,0.3403441682600382,0.1950286806883365,0.0038240917782026767,0.015296367112810707,0.009560229445506692,0.0076481835564053535,0.011472275334608031,0.026536026248589667,55.8,0.04780114722753346
99,4827,0,2,455,0.794066317626527,54998.0,573.0,1,0,1,58,0,0,0,0,0,0,1,0,1956,PhD,Single,0,1,2013-03-10,3,154,22,202,39,30,8,24,5,4,2,9,4,1,0,0,0,1,0,10.915070282231136,0.268760907504363,0.038394415357766144,0.3525305410122164,0.06806282722513089,0.05235602094240838,0.013961605584642234,0.008726003490401396,0.006980802792321117,0.015706806282722512,0.006980802792321117,0.0034904013961605585,0.01149272316867369,18.958333333333332,0.041884816753926704
100,6715,0,2,685,1.0703125,60200.0,640.0,1,0,1,66,0,0,0,0,0,0,0,0,1948,PhD,Single,0,1,2013-01-02,3,502,19,132,0,6,26,31,6,6,2,11,6,0,0,0,2,0,0,11.005444242454628,0.784375,0.0296875,0.20625,0.0,0.009375,0.040625,0.009375,0.009375,0.0171875,0.009375,0.003125,0.014152304817275748,22.096774193548388,0.0484375
101,10676,2,0,1173,1.673323823109843,63211.0,701.0,0,1,0,32,0,0,0,0,0,0,1,0,1982,Bachelor,Married,0,0,2012-11-02,3,145,193,459,205,26,145,22,2,3,8,7,2,1,0,0,1,0,0,11.054249435528996,0.20684736091298145,0.275320970042796,0.6547788873038516,0.29243937232524964,0.037089871611982884,0.20684736091298145,0.0028530670470756064,0.0042796005706134095,0.009985734664764621,0.0028530670470756064,0.011412268188302425,0.021071740095797174,53.31818181818182,0.03138373751783167
102,1041,0,2,424,0.5921787709497207,48432.0,716.0,1,0,1,41,0,0,0,0,0,0,1,0,1973,PhD,Single,0,1,2012-10-18,3,322,3,50,4,3,42,27,5,7,1,6,8,1,0,0,0,1,0,10.787936678554123,0.44972067039106145,0.004189944134078212,0.06983240223463687,0.00558659217877095,0.004189944134078212,0.05865921787709497,0.006983240223463687,0.009776536312849162,0.008379888268156424,0.0111731843575419,0.0013966480446927375,0.009732703619011763,15.703703703703704,0.03770949720670391
103,492,0,2,424,0.5921787709497207,48432.0,716.0,1,0,1,41,0,0,0,0,0,0,0,0,1973,PhD,YOLO,0,1,2012-10-18,3,322,3,50,4,3,42,27,5,7,1,6,8,0,0,0,0,1,0,10.787936678554123,0.44972067039106145,0.004189944134078212,0.06983240223463687,0.00558659217877095,0.004189944134078212,0.05865921787709497,0.006983240223463687,0.009776536312849162,0.008379888268156424,0.0111731843575419,0.0013966480446927375,0.009732703619011763,15.703703703703704,0.03770949720670391
