,ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,LogIncome,NumChildren,HasChildren,HasPartner,age,MntTotal,AcceptedCmpTot,NumTotalPurchases,Len_Customer,MntSpentNorm,KM2,KM3,AC3,AC2,GM2,GM3
112,2534,1953,Bachelor,Married,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,AUS,37716.0,10.537866200180416,1,1,1,61,188,0,17,166.0,1.1325301204819278,1,0,0,1,1,2
113,2130,1982,Bachelor,Together,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,0,SA,45203.0,10.71894085748004,2,1,1,32,147,0,14,195.0,0.7538461538461538,1,1,0,1,1,1
114,2296,1975,Master,Married,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,SP,37368.0,10.528596762688789,1,1,1,39,30,1,10,292.0,0.1027397260273972,1,1,0,1,1,1
115,3799,1955,Bachelor,Married,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,US,67225.0,11.1158153564448,1,1,1,59,868,0,28,312.0,2.782051282051282,0,0,2,0,0,2
116,11084,1976,Master,Together,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,1,0,CA,65104.0,11.083756630162828,1,1,1,38,1053,0,24,324.0,3.25,0,0,2,0,0,2
117,5172,1976,Master,Together,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,SP,65104.0,11.083756630162828,1,1,1,38,1053,0,24,324.0,3.25,0,0,2,0,0,2
118,9504,1949,Master,Married,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,1,0,SP,81698.0,11.310797040871105,0,0,1,65,1008,0,26,332.0,3.036144578313253,0,2,1,0,0,0
119,850,1968,Bachelor,Single,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,SP,70566.0,11.164317892109256,1,1,0,46,757,0,25,363.0,2.0853994490358128,0,2,2,0,0,2
120,4477,1958,Bachelor,Together,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,GER,69096.0,11.143266593473202,1,1,1,56,653,0,22,372.0,1.7553763440860215,0,0,2,0,0,2
121,1945,1962,Bachelor,Married,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,SP,71434.0,11.17654322429926,1,1,1,52,1400,2,25,381.0,3.674540682414698,0,2,2,0,0,2
122,7685,1978,Bachelor,Married,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,SP,33039.0,10.405474227634915,1,1,1,36,78,0,12,390.0,0.2,1,1,0,1,1,1
123,6310,1978,Bachelor,Married,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,CA,33039.0,10.405474227634915,1,1,1,36,78,0,12,390.0,0.2,1,1,0,1,1,1
124,10832,1958,Bachelor,Together,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,SP,46610.0,10.749591843760111,0,0,1,56,467,0,20,443.0,1.054176072234763,0,0,0,1,0,2
125,3025,1958,Bachelor,Single,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,CA,49967.0,10.81913807952286,1,1,0,56,306,0,22,453.0,0.6754966887417219,1,0,0,1,1,2
126,2404,1976,Bachelor,Married,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,US,53359.0,10.884816680589504,2,1,1,38,257,0,21,495.0,0.5191919191919192,1,0,0,1,1,2
127,8581,1971,Master,Married,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,SP,49505.0,10.8098491533324,2,1,1,43,751,0,37,578.0,1.299307958477509,0,0,2,0,0,2
128,8755,1946,Master,Married,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,AUS,68657.0,11.13689293754577,0,0,1,68,1196,0,25,591.0,2.023688663282572,0,2,1,0,0,0
129,10177,1954,Bachelor,Divorced,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,SP,72071.0,11.185420898331277,1,1,0,60,1338,0,22,597.0,2.241206030150754,0,2,2,0,0,2
130,2429,1954,Bachelor,Divorced,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,CA,72071.0,11.185420898331277,1,1,0,60,1338,0,22,597.0,2.241206030150754,0,2,2,0,0,2
131,8920,1967,Master,Single,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND,59235.0,10.989284744157391,1,1,0,47,1128,0,35,630.0,1.7904761904761906,0,0,2,0,0,2
132,8430,1957,Bachelor,Together,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,AUS,21994.0,9.99857043378282,1,1,1,57,22,0,9,649.0,0.0338983050847457,1,1,0,1,1,1
133,8619,1957,Bachelor,Together,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,SP,21994.0,9.99857043378282,1,1,1,57,22,0,9,649.0,0.0338983050847457,1,1,0,1,1,1
134,8996,1957,PhD,Married,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,GER,51381.5,10.847052926545164,3,1,1,57,603,0,38,684.0,0.881578947368421,0,0,2,0,0,2
135,7233,1972,Bachelor,Married,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,CA,69209.0,11.144900639835909,0,0,1,42,1782,1,20,747.0,2.3855421686746987,0,2,1,0,0,0
136,6678,1989,Bachelor,Together,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,31928.0,10.371269966709152,1,1,1,25,72,0,16,190.0,0.3789473684210526,1,1,0,1,1,1
137,830,1987,PhD,Single,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,74004.0,11.211887937471287,0,0,0,27,1658,2,18,222.0,7.468468468468468,0,2,1,0,0,0
138,6365,1987,Master,Married,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,30390.0,10.321901790930502,0,0,1,27,80,0,12,397.0,0.2015113350125944,1,1,0,1,1,1
139,6770,1985,Bachelor,Married,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,US,21355.0,9.969088009620076,1,1,1,29,68,1,13,410.0,0.1658536585365853,1,1,0,1,1,1
140,2261,1969,Bachelor,Married,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,GER,26304.0,10.177514314164908,1,1,1,45,16,0,11,468.0,0.0341880341880341,1,1,0,1,1,1
141,1031,1989,Master,Married,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,85710.0,11.358736451074895,0,0,1,25,1062,1,28,517.0,2.0541586073500966,0,2,1,0,0,0
142,10089,1974,Bachelor,Divorced,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,SA,102692.0,11.53949923390526,0,0,0,40,1112,4,31,547.0,2.03290676416819,0,2,1,0,0,0
143,9256,1971,Bachelor,Single,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,SP,58350.0,10.974231775528432,1,1,0,43,1001,0,33,638.0,1.5689655172413792,0,0,2,0,0,2
144,10641,1978,Bachelor,Single,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP,7500.0,8.922791623969637,2,1,0,36,57,0,16,646.0,0.088235294117647,1,1,0,1,1,1
145,624,1984,Master,Single,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,0,SA,18890.0,9.846440897156851,0,0,0,30,35,1,10,693.0,0.0505050505050505,1,1,0,1,1,1
146,4211,1986,Basic,Married,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,CA,20425.0,9.924563878138043,1,1,1,28,57,0,14,705.0,0.0808510638297872,1,1,0,1,1,1
147,1407,1986,Basic,Married,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,GER,20425.0,9.924563878138043,1,1,1,28,57,0,14,705.0,0.0808510638297872,1,1,0,1,1,1
148,10356,1957,PhD,Divorced,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,41437.0,10.631953613220428,2,1,0,57,32,0,12,742.0,0.0431266846361186,1,1,0,1,1,1
149,9323,1949,Master,Together,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,ME,49912.0,10.81803676885198,1,1,1,65,874,1,34,757.0,1.154557463672391,0,0,2,0,0,2
150,1146,1949,Master,Together,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,AUS,49912.0,10.81803676885198,1,1,1,65,874,1,34,757.0,1.154557463672391,0,0,2,0,0,2
151,6343,1959,Bachelor,Married,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,AUS,79823.0,11.287579490100818,1,1,1,55,1518,1,25,187.0,8.117647058823529,0,2,2,0,0,0
152,8545,1954,Bachelor,Divorced,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,SP,85683.0,11.358421389372706,0,0,0,60,1789,4,18,197.0,9.081218274111675,0,2,1,0,0,0
153,8275,1965,PhD,Divorced,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,47025.0,10.75845591922755,2,1,0,49,20,0,11,237.0,0.0843881856540084,1,1,0,1,1,1
154,10673,1976,PhD,Married,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,SA,68397.0,11.13309886341707,1,1,1,38,1416,0,24,321.0,4.411214953271028,0,2,2,0,0,2
155,8799,1984,PhD,Married,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,SP,38175.0,10.549962324897642,1,1,1,30,153,0,18,376.0,0.4069148936170212,1,1,0,1,1,1
156,67,1972,Master,Single,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,46423.0,10.745571845870444,2,1,0,42,92,0,16,381.0,0.2414698162729658,1,1,0,1,1,1
157,9923,1972,Master,Single,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,46423.0,10.745571845870444,2,1,0,42,92,0,16,381.0,0.2414698162729658,1,1,0,1,1,1
158,2814,1976,Master,Together,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,SA,30560.0,10.327479965258176,1,1,1,38,31,0,12,464.0,0.0668103448275862,1,1,0,1,1,1
159,2711,1976,Master,Together,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,CA,30560.0,10.327479965258176,1,1,1,38,31,0,12,464.0,0.0668103448275862,1,1,0,1,1,1
160,4320,1979,Bachelor,Single,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,SP,60152.0,11.004646595470811,1,1,0,35,943,0,26,555.0,1.699099099099099,0,2,1,0,0,0
161,10451,1965,Bachelor,Together,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SA,29672.0,10.29799282040795,2,1,1,49,25,0,10,571.0,0.0437828371278458,1,1,0,1,1,1
162,4198,1965,Bachelor,Together,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SP,29672.0,10.29799282040795,2,1,1,49,25,0,10,571.0,0.0437828371278458,1,1,0,1,1,1
163,10814,1947,Bachelor,Together,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,SP,70321.0,11.160839973365304,0,0,1,67,1376,0,29,626.0,2.198083067092652,0,2,1,0,0,0
164,944,1962,Bachelor,Married,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,SP,56181.0,10.936351699882175,1,1,1,52,393,0,18,634.0,0.6198738170347003,0,0,0,1,0,2
165,8151,1990,Basic,Married,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,SP,24279.0,10.097408245173437,0,0,1,24,263,0,17,644.0,0.4083850931677019,1,1,0,1,1,1
166,6184,1969,PhD,Married,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,SP,68462.0,11.13404873233352,0,0,1,45,1670,0,16,661.0,2.5264750378214824,0,2,1,0,0,0
167,3498,1976,PhD,Married,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,SP,55424.0,10.922786034484512,1,1,1,38,877,1,31,678.0,1.2935103244837758,0,0,2,0,0,2
168,2870,1973,Bachelor,Married,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,SP,49094.0,10.80151247560339,1,1,1,41,502,0,26,743.0,0.6756393001345895,0,0,0,1,0,2
169,7342,1961,Master,Widow,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,SP,59184.0,10.988423410387997,1,1,0,53,1072,0,32,755.0,1.4198675496688742,0,0,2,0,0,2
170,1911,1987,Bachelor,Together,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,GER,67430.0,11.118860131812935,0,0,1,27,1364,0,35,759.0,1.7971014492753623,0,2,1,0,0,0
171,10862,1960,Master,Married,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,SP,30522.0,10.326235776766852,1,1,1,54,326,0,19,778.0,0.4190231362467866,0,0,2,0,0,2
172,2546,1977,Master,Single,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,SP,31878.0,10.36970276478357,1,1,0,37,70,0,9,104.0,0.6730769230769231,1,1,0,1,1,1
173,3005,1992,Bachelor,Single,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,SP,83528.0,11.332949155931612,0,0,0,22,1650,2,24,156.0,10.576923076923077,0,2,1,0,0,0
174,8318,1979,Bachelor,Together,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,SP,90300.0,11.410903813540878,0,0,1,35,1738,1,20,274.0,6.343065693430657,0,2,1,0,0,0
175,2930,1978,Master,Single,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,SA,68092.0,11.128629696839663,0,0,0,36,1281,0,25,292.0,4.386986301369863,0,2,1,0,0,0
176,8216,1972,Master,Married,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,AUS,53761.0,10.892322176885992,2,1,1,42,325,0,22,358.0,0.9078212290502792,0,0,0,1,0,2
177,1212,1973,Bachelor,Married,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,SP,52845.0,10.87513730253056,1,1,1,41,936,1,31,417.0,2.2446043165467624,0,0,2,0,0,2
178,2541,1976,Bachelor,Married,1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,24027.0,10.086975095970052,1,1,1,38,48,0,15,482.0,0.0995850622406639,1,1,0,1,1,1
179,10659,1979,Master,Together,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,IND,7500.0,8.922791623969637,1,1,1,35,53,0,18,515.0,0.1029126213592233,1,1,0,1,1,1
180,10905,1955,Bachelor,Together,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,42586.0,10.659304321366108,2,1,1,59,252,0,24,705.0,0.3574468085106383,1,0,0,1,1,2
181,8910,1955,Bachelor,Together,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,42586.0,10.659304321366108,2,1,1,59,252,0,24,705.0,0.3574468085106383,1,0,0,1,1,2
182,7349,1973,Basic,Together,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,SP,9722.0,9.182249491809657,1,1,1,41,103,0,19,732.0,0.1407103825136612,1,1,0,1,1,1
183,7872,1975,PhD,Married,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,SP,86836.0,11.37178807710346,0,0,1,39,557,3,28,752.0,0.7406914893617021,0,2,1,0,0,2
184,4290,1972,Bachelor,Married,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,CA,30467.0,10.32443223149268,1,1,1,42,24,0,11,199.0,0.1206030150753768,1,1,0,1,1,1
185,7408,1952,PhD,Married,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,SA,54549.0,10.906872991261215,1,1,1,62,233,0,19,215.0,1.083720930232558,1,1,0,1,1,2
186,9986,1982,Bachelor,Together,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,SA,19444.0,9.875345246589848,1,1,1,32,54,0,17,224.0,0.2410714285714285,1,1,0,1,1,1
187,8235,1956,Master,Together,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,SA,69245.0,11.14542066064846,1,1,1,58,843,0,26,253.0,3.33201581027668,0,2,2,0,0,2
188,10949,1963,PhD,Divorced,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,SP,72968.0,11.197789972403736,0,0,0,51,1958,1,22,292.0,6.705479452054795,0,2,1,0,0,0
189,7284,1953,Bachelor,Married,1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,48686.0,10.793167332983993,3,1,1,61,20,0,12,304.0,0.0657894736842105,1,1,0,1,1,1
190,9529,1990,Bachelor,Married,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,SA,73687.0,11.207595242668072,0,0,1,24,1627,1,24,310.0,5.248387096774193,0,2,1,0,0,0
191,9930,1944,PhD,Single,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,CA,82716.0,11.32318042216003,0,0,0,70,1167,0,30,333.0,3.5045045045045047,0,2,1,0,0,0
192,10270,1981,Master,Married,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,GER,35523.0,10.477963803378394,1,1,1,33,66,0,15,366.0,0.180327868852459,1,1,0,1,1,1
193,760,1975,PhD,Divorced,1,0,2013-08-09,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,SA,60554.0,11.011307321955153,1,1,0,39,811,0,29,421.0,1.926365795724465,0,0,2,0,0,2
194,5519,1956,Bachelor,Together,0,1,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,SA,64090.0,11.068059227434745,1,1,1,58,797,0,25,423.0,1.884160756501182,0,2,2,0,0,2
195,232,1965,Bachelor,Single,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,SP,61559.0,11.027767587952816,1,1,0,49,530,0,20,444.0,1.1936936936936935,0,0,2,0,0,2
196,3009,1962,PhD,Widow,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,SP,71670.0,11.179841481730028,0,0,0,52,1766,3,21,452.0,3.9070796460176993,0,2,2,0,0,2
197,6518,1951,PhD,Widow,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,AUS,67680.0,11.12256076958466,1,1,0,63,606,0,24,480.0,1.2625,0,0,2,0,0,2
198,10669,1981,Bachelor,Married,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP,54386.0,10.903880433697775,1,1,1,33,470,0,20,505.0,0.9306930693069309,0,0,0,1,0,2
199,5682,1953,PhD,Single,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,AUS,64108.0,11.06834003866904,1,1,0,61,1099,0,35,560.0,1.9625,0,0,2,0,0,2
200,1570,1951,PhD,Together,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,SP,69702.0,11.15199863742924,1,1,1,63,1039,0,30,592.0,1.7550675675675675,0,0,2,0,0,2
201,1497,1952,Bachelor,Single,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,SA,47958.0,10.778101758215149,1,1,0,62,407,0,21,623.0,0.6532905296950241,0,0,2,0,0,2
202,9723,1960,Bachelor,Married,0,1,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,CA,67716.0,11.123092535206728,1,1,1,54,1016,1,33,632.0,1.6075949367088609,0,0,2,0,0,2
203,7261,1971,Bachelor,Together,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,34600.0,10.451637862362272,2,1,1,43,318,0,25,641.0,0.4960998439937597,1,0,0,1,0,2
204,2452,1971,Bachelor,Together,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,34600.0,10.451637862362272,2,1,1,43,318,0,25,641.0,0.4960998439937597,1,0,0,1,0,2
205,5621,1969,Bachelor,Married,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP,48752.0,10.794522012994118,2,1,1,45,316,0,26,661.0,0.4780635400907715,1,0,0,1,1,2
206,10995,1988,Master,Married,1,0,2012-11-12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,SA,15716.0,9.662498208076329,1,1,1,26,92,0,18,691.0,0.1331403762662807,1,1,0,1,1,1
207,7373,1952,PhD,Divorced,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,AUS,46610.0,10.749591843760111,2,1,0,62,302,0,23,705.0,0.4283687943262411,0,0,0,1,0,2
208,5331,1977,Bachelor,Married,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,GER,74985.0,11.22505670842739,0,0,1,37,1869,0,19,753.0,2.4820717131474104,0,2,1,0,0,0
209,263,1945,PhD,Single,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,SP,45576.0,10.727158482292175,0,0,0,69,145,0,16,129.0,1.124031007751938,1,1,0,1,1,2
210,4619,1945,PhD,Single,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP,113734.0,11.641626459985964,0,0,0,69,277,0,28,129.0,2.147286821705426,0,2,1,0,0,2
211,940,1987,Bachelor,Single,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA,57100.0,10.9525769086256,1,1,0,27,311,0,17,139.0,2.237410071942446,0,0,2,0,0,2
212,10084,1972,Bachelor,Married,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,24434.0,10.103771809704256,2,1,1,42,50,0,14,139.0,0.3597122302158273,1,1,0,1,1,1
213,6019,1971,PhD,Married,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,SP,37126.0,10.522099746707823,1,1,1,43,72,1,12,188.0,0.3829787234042553,1,1,0,1,1,1
214,1463,1958,Bachelor,Single,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,AUS,45160.0,10.71798916150825,2,1,0,56,21,0,11,189.0,0.1111111111111111,1,1,0,1,1,1
215,6424,1977,Bachelor,Together,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,SP,33178.0,10.409672424652523,1,1,1,37,49,0,9,247.0,0.1983805668016194,1,1,0,1,1,1
216,8233,1950,Master,Widow,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,CA,64866.0,11.080094298798874,1,1,0,64,556,1,26,251.0,2.2151394422310755,0,0,2,0,0,2
217,1515,1975,Master,Together,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,34176.0,10.439308182191418,1,1,1,39,28,0,8,255.0,0.1098039215686274,1,1,0,1,1,1
218,10855,1968,Master,Single,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,50014.0,10.82007823941928,1,1,0,46,396,0,20,255.0,1.5529411764705885,0,0,0,1,0,2
219,10909,1948,Bachelor,Married,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,AUS,92344.0,11.433286842310013,0,0,1,66,1899,2,21,262.0,7.248091603053435,0,2,1,0,0,0
220,3376,1970,Master,Divorced,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,55282.0,10.92022072614414,1,1,0,44,235,0,15,295.0,0.7966101694915254,1,0,0,1,1,2
221,10232,1963,PhD,Divorced,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,48799.0,10.795485591841238,1,1,0,51,331,0,18,333.0,0.993993993993994,0,0,0,1,0,2
222,5547,1982,PhD,Married,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SP,84169.0,11.34059384220562,0,0,1,32,1919,2,23,423.0,4.536643026004728,0,2,2,0,0,2
223,8362,1982,PhD,Married,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SA,84169.0,11.34059384220562,0,0,1,32,1919,2,23,423.0,4.536643026004728,0,2,2,0,0,2
224,3524,1971,Master,Single,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,39763.0,10.590717259332036,1,1,0,43,167,0,19,426.0,0.392018779342723,1,1,0,1,1,1
225,10095,1975,PhD,Divorced,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,74165.0,11.214061103115878,0,0,0,39,1293,0,22,521.0,2.4817658349328213,0,2,1,0,0,0
